"","hour","floor","direction","week","count"
"922","9","03","down","weekend",11
"923","10","03","down","weekend",19
"924","11","03","down","weekend",42
"925","12","03","down","weekend",28
"926","13","03","down","weekend",25
"927","14","03","down","weekend",16
"928","15","03","down","weekend",31
"929","16","03","down","weekend",24
"930","17","03","down","weekend",36
"931","18","03","down","weekend",15
"932","19","03","down","weekend",6
"933","20","03","down","weekend",6
"934","21","03","down","weekend",9
"935","22","03","down","weekend",5
"936","23","03","down","weekend",0
"937","0","04","down","weekend",5
"938","1","04","down","weekend",0
"939","2","04","down","weekend",1
"940","3","04","down","weekend",1
"941","4","04","down","weekend",0
"942","5","04","down","weekend",0
"943","6","04","down","weekend",1
"944","7","04","down","weekend",16
"945","8","04","down","weekend",15
"946","9","04","down","weekend",20
"947","10","04","down","weekend",19
"948","11","04","down","weekend",15
"949","12","04","down","weekend",32
"950","13","04","down","weekend",23
"951","14","04","down","weekend",27
"952","15","04","down","weekend",20
"953","16","04","down","weekend",21
"954","17","04","down","weekend",12
"955","18","04","down","weekend",13
"956","19","04","down","weekend",7
"957","20","04","down","weekend",17
"958","21","04","down","weekend",13
"959","22","04","down","weekend",8
"960","23","04","down","weekend",7
"961","0","05","down","weekend",2
"962","1","05","down","weekend",0
"963","2","05","down","weekend",0
"964","3","05","down","weekend",1
"965","4","05","down","weekend",2
"966","5","05","down","weekend",0
"967","6","05","down","weekend",2
"968","7","05","down","weekend",17
"969","8","05","down","weekend",38
"970","9","05","down","weekend",30
"971","10","05","down","weekend",29
"972","11","05","down","weekend",46
"973","12","05","down","weekend",67
"974","13","05","down","weekend",37
"975","14","05","down","weekend",26
"976","15","05","down","weekend",27
"977","16","05","down","weekend",46
"978","17","05","down","weekend",55
"979","18","05","down","weekend",28
"980","19","05","down","weekend",10
"981","20","05","down","weekend",14
"982","21","05","down","weekend",18
"983","22","05","down","weekend",5
"984","23","05","down","weekend",4
"985","0","06","down","weekend",4
"986","1","06","down","weekend",2
"987","2","06","down","weekend",4
"988","3","06","down","weekend",3
"989","4","06","down","weekend",2
"990","5","06","down","weekend",1
"991","6","06","down","weekend",26
"992","7","06","down","weekend",65
"993","8","06","down","weekend",49
"994","9","06","down","weekend",36
"995","10","06","down","weekend",74
"996","11","06","down","weekend",85
"997","12","06","down","weekend",81
"998","13","06","down","weekend",45
"999","14","06","down","weekend",85
"1000","15","06","down","weekend",85
"1001","16","06","down","weekend",55
"1002","17","06","down","weekend",57
"1003","18","06","down","weekend",44
"1004","19","06","down","weekend",25
"1005","20","06","down","weekend",23
"1006","21","06","down","weekend",18
"1007","22","06","down","weekend",31
"1008","23","06","down","weekend",40
"1009","0","07","down","weekend",4
"1010","1","07","down","weekend",0
"1011","2","07","down","weekend",2
"1012","3","07","down","weekend",10
"1013","4","07","down","weekend",2
"1014","5","07","down","weekend",0
"1015","6","07","down","weekend",4
"1016","7","07","down","weekend",20
"1017","8","07","down","weekend",14
"1018","9","07","down","weekend",11
"1019","10","07","down","weekend",14
"1020","11","07","down","weekend",33
"1021","12","07","down","weekend",22
"1022","13","07","down","weekend",22
"1023","14","07","down","weekend",20
"1024","15","07","down","weekend",8
"1025","16","07","down","weekend",23
"1026","17","07","down","weekend",25
"1027","18","07","down","weekend",26
"1028","19","07","down","weekend",11
"1029","20","07","down","weekend",11
"1030","21","07","down","weekend",2
"1031","22","07","down","weekend",5
"1032","23","07","down","weekend",3
"1033","0","08","down","weekend",8
"1034","1","08","down","weekend",5
"1035","2","08","down","weekend",2
"1036","3","08","down","weekend",2
"1037","4","08","down","weekend",1
"1038","5","08","down","weekend",7
"1039","6","08","down","weekend",4
"1040","7","08","down","weekend",11
"1041","8","08","down","weekend",39
"1042","9","08","down","weekend",21
"1043","10","08","down","weekend",39
"1044","11","08","down","weekend",49
"1045","12","08","down","weekend",31
"1046","13","08","down","weekend",36
"1047","14","08","down","weekend",23
"1048","15","08","down","weekend",37
"1049","16","08","down","weekend",40
"1050","17","08","down","weekend",38
"1051","18","08","down","weekend",24
"1052","19","08","down","weekend",13
"1053","20","08","down","weekend",7
"1054","21","08","down","weekend",11
"1055","22","08","down","weekend",17
"1056","23","08","down","weekend",11
"1057","0","09","down","weekend",2
"1058","1","09","down","weekend",2
"1059","2","09","down","weekend",2
"1060","3","09","down","weekend",2
"1061","4","09","down","weekend",0
"1062","5","09","down","weekend",1
"1063","6","09","down","weekend",1
"1064","7","09","down","weekend",6
"1065","8","09","down","weekend",24
"1066","9","09","down","weekend",21
"1067","10","09","down","weekend",39
"1068","11","09","down","weekend",49
"1069","12","09","down","weekend",42
"1070","13","09","down","weekend",30
"1071","14","09","down","weekend",24
"1072","15","09","down","weekend",23
"1073","16","09","down","weekend",22
"1074","17","09","down","weekend",39
"1075","18","09","down","weekend",20
"1076","19","09","down","weekend",13
"1077","20","09","down","weekend",10
"1078","21","09","down","weekend",5
"1079","22","09","down","weekend",4
"1080","23","09","down","weekend",5
"1081","0","10","down","weekend",0
"1082","1","10","down","weekend",2
"1083","2","10","down","weekend",1
"1084","3","10","down","weekend",0
"1085","4","10","down","weekend",1
"1086","5","10","down","weekend",19
"1087","6","10","down","weekend",70
"1088","7","10","down","weekend",32
"1089","8","10","down","weekend",12
"1090","9","10","down","weekend",8
"1091","10","10","down","weekend",24
"1092","11","10","down","weekend",30
"1093","12","10","down","weekend",35
"1094","13","10","down","weekend",37
"1095","14","10","down","weekend",44
"1096","15","10","down","weekend",27
"1097","16","10","down","weekend",48
"1098","17","10","down","weekend",13
"1099","18","10","down","weekend",10
"1100","19","10","down","weekend",9
"1101","20","10","down","weekend",4
"1102","21","10","down","weekend",9
"1103","22","10","down","weekend",47
"1104","23","10","down","weekend",11
"1105","0","11","down","weekend",6
"1106","1","11","down","weekend",1
"1107","2","11","down","weekend",1
"1108","3","11","down","weekend",1
"1109","4","11","down","weekend",0
"1110","5","11","down","weekend",2
"1111","6","11","down","weekend",5
"1112","7","11","down","weekend",23
"1113","8","11","down","weekend",47
"1114","9","11","down","weekend",15
"1115","10","11","down","weekend",32
"1116","11","11","down","weekend",34
"1117","12","11","down","weekend",23
"1118","13","11","down","weekend",24
"1119","14","11","down","weekend",25
"1120","15","11","down","weekend",26
"1121","16","11","down","weekend",34
"1122","17","11","down","weekend",43
"1123","18","11","down","weekend",27
"1124","19","11","down","weekend",9
"1125","20","11","down","weekend",13
"1126","21","11","down","weekend",15
"1127","22","11","down","weekend",7
"1128","23","11","down","weekend",5
"1129","0","12","down","weekend",6
"1130","1","12","down","weekend",3
"1131","2","12","down","weekend",2
"1132","3","12","down","weekend",0
"1133","4","12","down","weekend",1
"1134","5","12","down","weekend",0
"1135","6","12","down","weekend",6
"1136","7","12","down","weekend",12
"1137","8","12","down","weekend",22
"1138","9","12","down","weekend",20
"1139","10","12","down","weekend",21
"1140","11","12","down","weekend",32
"1141","12","12","down","weekend",43
"1142","13","12","down","weekend",25
"1143","14","12","down","weekend",25
"1144","15","12","down","weekend",35
"1145","16","12","down","weekend",30
"1146","17","12","down","weekend",40
"1147","18","12","down","weekend",36
"1148","19","12","down","weekend",17
"1149","20","12","down","weekend",13
"1150","21","12","down","weekend",2
"1151","22","12","down","weekend",9
"1152","23","12","down","weekend",3
"1153","0","13","down","weekend",4
"1154","1","13","down","weekend",4
"1155","2","13","down","weekend",2
"1156","3","13","down","weekend",0
"1157","4","13","down","weekend",0
"1158","5","13","down","weekend",1
"1159","6","13","down","weekend",9
"1160","7","13","down","weekend",21
"1161","8","13","down","weekend",19
"1162","9","13","down","weekend",18
"1163","10","13","down","weekend",30
"1164","11","13","down","weekend",39
"1165","12","13","down","weekend",42
"1166","13","13","down","weekend",29
"1167","14","13","down","weekend",23
"1168","15","13","down","weekend",22
"1169","16","13","down","weekend",31
"1170","17","13","down","weekend",47
"1171","18","13","down","weekend",21
"1172","19","13","down","weekend",21
"1173","20","13","down","weekend",13
"1174","21","13","down","weekend",13
"1175","22","13","down","weekend",3
"1176","23","13","down","weekend",6
"1177","0","14","down","weekend",3
"1178","1","14","down","weekend",4
"1179","2","14","down","weekend",2
"1180","3","14","down","weekend",3
"1181","4","14","down","weekend",0
"1182","5","14","down","weekend",0
"1183","6","14","down","weekend",0
"1184","7","14","down","weekend",13
"1185","8","14","down","weekend",16
"1186","9","14","down","weekend",12
"1187","10","14","down","weekend",27
"1188","11","14","down","weekend",39
"1189","12","14","down","weekend",27
"1190","13","14","down","weekend",32
"1191","14","14","down","weekend",16
"1192","15","14","down","weekend",15
"1193","16","14","down","weekend",26
"1194","17","14","down","weekend",38
"1195","18","14","down","weekend",32
"1196","19","14","down","weekend",18
"1197","20","14","down","weekend",14
"1198","21","14","down","weekend",17
"1199","22","14","down","weekend",2
"1200","23","14","down","weekend",3
"1201","0","15","down","weekend",4
"1202","1","15","down","weekend",0
"1203","2","15","down","weekend",1
"1204","3","15","down","weekend",2
"1205","4","15","down","weekend",1
"1206","5","15","down","weekend",4
"1207","6","15","down","weekend",3
"1208","7","15","down","weekend",24
"1209","8","15","down","weekend",19
"1210","9","15","down","weekend",18
"1211","10","15","down","weekend",24
"1212","11","15","down","weekend",33
"1213","12","15","down","weekend",23
"1214","13","15","down","weekend",19
"1215","14","15","down","weekend",21
"1216","15","15","down","weekend",12
"1217","16","15","down","weekend",27
"1218","17","15","down","weekend",38
"1219","18","15","down","weekend",20
"1220","19","15","down","weekend",14
"1221","20","15","down","weekend",9
"1222","21","15","down","weekend",2
"1223","22","15","down","weekend",9
"1224","23","15","down","weekend",3
"1225","0","B1","down","weekend",3
"1226","1","B1","down","weekend",0
"1227","2","B1","down","weekend",2
"1228","3","B1","down","weekend",0
"1229","4","B1","down","weekend",0
"1230","5","B1","down","weekend",2
"1231","6","B1","down","weekend",20
"1232","7","B1","down","weekend",23
"1233","8","B1","down","weekend",15
"1234","9","B1","down","weekend",6
"1235","10","B1","down","weekend",10
"1236","11","B1","down","weekend",17
"1237","12","B1","down","weekend",30
"1238","13","B1","down","weekend",23
"1239","14","B1","down","weekend",21
"1240","15","B1","down","weekend",6
"1241","16","B1","down","weekend",7
"1242","17","B1","down","weekend",20
"1243","18","B1","down","weekend",11
"1244","19","B1","down","weekend",12
"1245","20","B1","down","weekend",9
"1246","21","B1","down","weekend",7
"1247","22","B1","down","weekend",5
"1248","23","B1","down","weekend",2
"1249","0","B3","down","weekend",0
"1250","1","B3","down","weekend",0
"1251","2","B3","down","weekend",0
"1252","3","B3","down","weekend",0
"1253","4","B3","down","weekend",0
"1254","5","B3","down","weekend",0
"1255","6","B3","down","weekend",1
"1256","7","B3","down","weekend",3
"1257","8","B3","down","weekend",2
"1258","9","B3","down","weekend",3
"1259","10","B3","down","weekend",2
"1260","11","B3","down","weekend",5
"1261","12","B3","down","weekend",1
"1262","13","B3","down","weekend",6
"1263","14","B3","down","weekend",1
"1264","15","B3","down","weekend",4
"1265","16","B3","down","weekend",1
"1266","17","B3","down","weekend",4
"1267","18","B3","down","weekend",0
"1268","19","B3","down","weekend",0
"1269","20","B3","down","weekend",0
"1270","21","B3","down","weekend",0
"1271","22","B3","down","weekend",0
"1272","23","B3","down","weekend",0
"1273","0","B4","down","weekend",0
"1274","1","B4","down","weekend",0
"1275","2","B4","down","weekend",0
"1276","3","B4","down","weekend",0
"1277","4","B4","down","weekend",0
"1278","5","B4","down","weekend",0
"1279","6","B4","down","weekend",0
"1280","7","B4","down","weekend",0
"1281","8","B4","down","weekend",0
"1282","9","B4","down","weekend",0
"1283","10","B4","down","weekend",0
"1284","11","B4","down","weekend",0
"1285","12","B4","down","weekend",0
"1286","13","B4","down","weekend",0
"1287","14","B4","down","weekend",0
"1288","15","B4","down","weekend",0
"1289","16","B4","down","weekend",0
"1290","17","B4","down","weekend",0
"1291","18","B4","down","weekend",0
"1292","19","B4","down","weekend",0
"1293","20","B4","down","weekend",0
"1294","21","B4","down","weekend",0
"1295","22","B4","down","weekend",0
"1296","23","B4","down","weekend",0
"1297","0","01","up","weekend",3
"1298","1","01","up","weekend",2
"1299","2","01","up","weekend",1
"1300","3","01","up","weekend",2
"1301","4","01","up","weekend",2
"1302","5","01","up","weekend",41
"1303","6","01","up","weekend",124
"1304","7","01","up","weekend",211
"1305","8","01","up","weekend",200
"1306","9","01","up","weekend",132
"1307","10","01","up","weekend",137
"1308","11","01","up","weekend",129
"1309","12","01","up","weekend",161
"1310","13","01","up","weekend",159
"1311","14","01","up","weekend",124
"1312","15","01","up","weekend",121
"1313","16","01","up","weekend",104
"1314","17","01","up","weekend",116
"1315","18","01","up","weekend",47
"1316","19","01","up","weekend",48
"1317","20","01","up","weekend",39
"1318","21","01","up","weekend",32
"1319","22","01","up","weekend",60
"1320","23","01","up","weekend",23
"1321","0","02","up","weekend",0
"1322","1","02","up","weekend",1
"1323","2","02","up","weekend",0
"1324","3","02","up","weekend",0
"1325","4","02","up","weekend",0
"1326","5","02","up","weekend",0
"1327","6","02","up","weekend",1
"1328","7","02","up","weekend",5
"1329","8","02","up","weekend",8
"1330","9","02","up","weekend",9
"1331","10","02","up","weekend",7
"1332","11","02","up","weekend",12
"1333","12","02","up","weekend",5
"1334","13","02","up","weekend",14
"1335","14","02","up","weekend",9
"1336","15","02","up","weekend",7
"1337","16","02","up","weekend",6
"1338","17","02","up","weekend",12
"1339","18","02","up","weekend",3
"1340","19","02","up","weekend",3
"1341","20","02","up","weekend",0
"1342","21","02","up","weekend",1
"1343","22","02","up","weekend",2
"1344","23","02","up","weekend",1
"1345","0","03","up","weekend",6
"1346","1","03","up","weekend",4
"1347","2","03","up","weekend",2
"1348","3","03","up","weekend",1
"1349","4","03","up","weekend",0
"1350","5","03","up","weekend",0
"1351","6","03","up","weekend",1
"1352","7","03","up","weekend",3
"1353","8","03","up","weekend",11
"1354","9","03","up","weekend",12
"1355","10","03","up","weekend",4
"1356","11","03","up","weekend",18
"1357","12","03","up","weekend",15
"1358","13","03","up","weekend",9
"1359","14","03","up","weekend",15
"1360","15","03","up","weekend",20
"1361","16","03","up","weekend",14
"1362","17","03","up","weekend",17
"1363","18","03","up","weekend",8
"1364","19","03","up","weekend",6
"1365","20","03","up","weekend",4
"1366","21","03","up","weekend",5
"1367","22","03","up","weekend",2
"1368","23","03","up","weekend",2
"1369","0","04","up","weekend",15
"1370","1","04","up","weekend",8
"1371","2","04","up","weekend",10
"1372","3","04","up","weekend",4
"1373","4","04","up","weekend",1
"1374","5","04","up","weekend",4
"1375","6","04","up","weekend",6
"1376","7","04","up","weekend",14
"1377","8","04","up","weekend",33
"1378","9","04","up","weekend",8
"1379","10","04","up","weekend",20
"1380","11","04","up","weekend",17
"1381","12","04","up","weekend",21
"1382","13","04","up","weekend",23
"1383","14","04","up","weekend",28
"1384","15","04","up","weekend",25
"1385","16","04","up","weekend",35
"1386","17","04","up","weekend",26
"1387","18","04","up","weekend",13
"1388","19","04","up","weekend",13
"1389","20","04","up","weekend",7
"1390","21","04","up","weekend",7
"1391","22","04","up","weekend",8
"1392","23","04","up","weekend",6
"1393","0","05","up","weekend",16
"1394","1","05","up","weekend",4
"1395","2","05","up","weekend",4
"1396","3","05","up","weekend",1
"1397","4","05","up","weekend",2
"1398","5","05","up","weekend",3
"1399","6","05","up","weekend",4
"1400","7","05","up","weekend",5
"1401","8","05","up","weekend",13
"1402","9","05","up","weekend",9
"1403","10","05","up","weekend",13
"1404","11","05","up","weekend",22
"1405","12","05","up","weekend",13
"1406","13","05","up","weekend",11
"1407","14","05","up","weekend",8
"1408","15","05","up","weekend",9
"1409","16","05","up","weekend",22
"1410","17","05","up","weekend",21
"1411","18","05","up","weekend",15
"1412","19","05","up","weekend",6
"1413","20","05","up","weekend",7
"1414","21","05","up","weekend",10
"1415","22","05","up","weekend",2
"1416","23","05","up","weekend",2
"1417","0","06","up","weekend",2
"1418","1","06","up","weekend",2
"1419","2","06","up","weekend",1
"1420","3","06","up","weekend",1
"1421","4","06","up","weekend",0
"1422","5","06","up","weekend",1
"1423","6","06","up","weekend",52
"1424","7","06","up","weekend",59
"1425","8","06","up","weekend",5
"1426","9","06","up","weekend",10
"1427","10","06","up","weekend",10
"1428","11","06","up","weekend",11
"1429","12","06","up","weekend",14
"1430","13","06","up","weekend",14
"1431","14","06","up","weekend",20
"1432","15","06","up","weekend",31
"1433","16","06","up","weekend",7
"1434","17","06","up","weekend",9
"1435","18","06","up","weekend",9
"1436","19","06","up","weekend",9
"1437","20","06","up","weekend",6
"1438","21","06","up","weekend",5
"1439","22","06","up","weekend",14
"1440","23","06","up","weekend",19
"1441","0","07","up","weekend",3
"1442","1","07","up","weekend",0
"1443","2","07","up","weekend",2
"1444","3","07","up","weekend",8
"1445","4","07","up","weekend",2
"1446","5","07","up","weekend",0
"1447","6","07","up","weekend",3
"1448","7","07","up","weekend",0
"1449","8","07","up","weekend",0
"1450","9","07","up","weekend",3
"1451","10","07","up","weekend",2
"1452","11","07","up","weekend",2
"1453","12","07","up","weekend",3
"1454","13","07","up","weekend",2
"1455","14","07","up","weekend",2
"1456","15","07","up","weekend",2
"1457","16","07","up","weekend",0
"1458","17","07","up","weekend",4
"1459","18","07","up","weekend",7
"1460","19","07","up","weekend",4
"1461","20","07","up","weekend",3
"1462","21","07","up","weekend",2
"1463","22","07","up","weekend",4
"1464","23","07","up","weekend",2
"1465","0","08","up","weekend",0
"1466","1","08","up","weekend",0
"1467","2","08","up","weekend",0
"1468","3","08","up","weekend",1
"1469","4","08","up","weekend",0
"1470","5","08","up","weekend",1
"1471","6","08","up","weekend",0
"1472","7","08","up","weekend",1
"1473","8","08","up","weekend",12
"1474","9","08","up","weekend",4
"1475","10","08","up","weekend",3
"1476","11","08","up","weekend",13
"1477","12","08","up","weekend",8
"1478","13","08","up","weekend",3
"1479","14","08","up","weekend",3
"1480","15","08","up","weekend",1
"1481","16","08","up","weekend",3
"1482","17","08","up","weekend",2
"1483","18","08","up","weekend",1
"1484","19","08","up","weekend",2
"1485","20","08","up","weekend",0
"1486","21","08","up","weekend",0
"1487","22","08","up","weekend",1
"1488","23","08","up","weekend",1
"1489","0","09","up","weekend",0
"1490","1","09","up","weekend",0
"1491","2","09","up","weekend",1
"1492","3","09","up","weekend",1
"1493","4","09","up","weekend",0
"1494","5","09","up","weekend",2
"1495","6","09","up","weekend",6
"1496","7","09","up","weekend",9
"1497","8","09","up","weekend",3
"1498","9","09","up","weekend",2
"1499","10","09","up","weekend",15
"1500","11","09","up","weekend",6
"1501","12","09","up","weekend",4
"1502","13","09","up","weekend",4
"1503","14","09","up","weekend",5
"1504","15","09","up","weekend",1
"1505","16","09","up","weekend",1
"1506","17","09","up","weekend",6
"1507","18","09","up","weekend",4
"1508","19","09","up","weekend",6
"1509","20","09","up","weekend",1
"1510","21","09","up","weekend",3
"1511","22","09","up","weekend",0
"1512","23","09","up","weekend",1
"1513","0","10","up","weekend",0
"1514","1","10","up","weekend",0
"1515","2","10","up","weekend",0
"1516","3","10","up","weekend",0
"1517","4","10","up","weekend",0
"1518","5","10","up","weekend",8
"1519","6","10","up","weekend",54
"1520","7","10","up","weekend",37
"1521","8","10","up","weekend",10
"1522","9","10","up","weekend",6
"1523","10","10","up","weekend",7
"1524","11","10","up","weekend",9
"1525","12","10","up","weekend",29
"1526","13","10","up","weekend",8
"1527","14","10","up","weekend",8
"1528","15","10","up","weekend",13
"1529","16","10","up","weekend",5
"1530","17","10","up","weekend",2
"1531","18","10","up","weekend",7
"1532","19","10","up","weekend",2
"1533","20","10","up","weekend",2
"1534","21","10","up","weekend",9
"1535","22","10","up","weekend",0
"1536","23","10","up","weekend",0
"1537","0","11","up","weekend",0
"1538","1","11","up","weekend",0
"1539","2","11","up","weekend",0
"1540","3","11","up","weekend",1
"1541","4","11","up","weekend",0
"1542","5","11","up","weekend",0
"1543","6","11","up","weekend",1
"1544","7","11","up","weekend",6
"1545","8","11","up","weekend",0
"1546","9","11","up","weekend",0
"1547","10","11","up","weekend",1
"1548","11","11","up","weekend",0
"1549","12","11","up","weekend",2
"1550","13","11","up","weekend",1
"1551","14","11","up","weekend",3
"1552","15","11","up","weekend",2
"1553","16","11","up","weekend",0
"1554","17","11","up","weekend",5
"1555","18","11","up","weekend",2
"1556","19","11","up","weekend",0
"1557","20","11","up","weekend",0
"1558","21","11","up","weekend",0
"1559","22","11","up","weekend",0
"1560","23","11","up","weekend",0
"1561","0","12","up","weekend",0
"1562","1","12","up","weekend",0
"1563","2","12","up","weekend",0
"1564","3","12","up","weekend",0
"1565","4","12","up","weekend",0
"1566","5","12","up","weekend",0
"1567","6","12","up","weekend",0
"1568","7","12","up","weekend",4
"1569","8","12","up","weekend",0
"1570","9","12","up","weekend",1
"1571","10","12","up","weekend",0
"1572","11","12","up","weekend",1
"1573","12","12","up","weekend",1
"1574","13","12","up","weekend",1
"1575","14","12","up","weekend",2
"1576","15","12","up","weekend",2
"1577","16","12","up","weekend",1
"1578","17","12","up","weekend",3
"1579","18","12","up","weekend",2
"1580","19","12","up","weekend",0
"1581","20","12","up","weekend",0
"1582","21","12","up","weekend",0
"1583","22","12","up","weekend",0
"1584","23","12","up","weekend",0
"1585","0","13","up","weekend",0
"1586","1","13","up","weekend",0
"1587","2","13","up","weekend",0
"1588","3","13","up","weekend",0
"1589","4","13","up","weekend",0
"1590","5","13","up","weekend",0
"1591","6","13","up","weekend",0
"1592","7","13","up","weekend",6
"1593","8","13","up","weekend",1
"1594","9","13","up","weekend",0
"1595","10","13","up","weekend",1
"1596","11","13","up","weekend",1
"1597","12","13","up","weekend",2
"1598","13","13","up","weekend",3
"1599","14","13","up","weekend",1
"1600","15","13","up","weekend",3
"1601","16","13","up","weekend",1
"1602","17","13","up","weekend",3
"1603","18","13","up","weekend",2
"1604","19","13","up","weekend",0
"1605","20","13","up","weekend",2
"1606","21","13","up","weekend",0
"1607","22","13","up","weekend",0
"1608","23","13","up","weekend",0
"1609","0","14","up","weekend",1
"1610","1","14","up","weekend",0
"1611","2","14","up","weekend",2
"1612","3","14","up","weekend",2
"1613","4","14","up","weekend",0
"1614","5","14","up","weekend",1
"1615","6","14","up","weekend",0
"1616","7","14","up","weekend",7
"1617","8","14","up","weekend",0
"1618","9","14","up","weekend",1
"1619","10","14","up","weekend",1
"1620","11","14","up","weekend",2
"1621","12","14","up","weekend",4
"1622","13","14","up","weekend",1
"1623","14","14","up","weekend",3
"1624","15","14","up","weekend",2
"1625","16","14","up","weekend",0
"1626","17","14","up","weekend",5
"1627","18","14","up","weekend",2
"1628","19","14","up","weekend",3
"1629","20","14","up","weekend",0
"1630","21","14","up","weekend",1
"1631","22","14","up","weekend",2
"1632","23","14","up","weekend",2
"1633","0","15","up","weekend",0
"1634","1","15","up","weekend",0
"1635","2","15","up","weekend",0
"1636","3","15","up","weekend",0
"1637","4","15","up","weekend",0
"1638","5","15","up","weekend",0
"1639","6","15","up","weekend",0
"1640","7","15","up","weekend",0
"1641","8","15","up","weekend",0
"1642","9","15","up","weekend",0
"1643","10","15","up","weekend",0
"1644","11","15","up","weekend",0
"1645","12","15","up","weekend",0
"1646","13","15","up","weekend",0
"1647","14","15","up","weekend",0
"1648","15","15","up","weekend",0
"1649","16","15","up","weekend",0
"1650","17","15","up","weekend",0
"1651","18","15","up","weekend",0
"1652","19","15","up","weekend",0
"1653","20","15","up","weekend",0
"1654","21","15","up","weekend",0
"1655","22","15","up","weekend",0
"1656","23","15","up","weekend",0
"1657","0","B1","up","weekend",22
"1658","1","B1","up","weekend",15
"1659","2","B1","up","weekend",18
"1660","3","B1","up","weekend",5
"1661","4","B1","up","weekend",3
"1662","5","B1","up","weekend",2
"1663","6","B1","up","weekend",46
"1664","7","B1","up","weekend",150
"1665","8","B1","up","weekend",150
"1666","9","B1","up","weekend",110
"1667","10","B1","up","weekend",102
"1668","11","B1","up","weekend",210
"1669","12","B1","up","weekend",225
"1670","13","B1","up","weekend",174
"1671","14","B1","up","weekend",116
"1672","15","B1","up","weekend",93
"1673","16","B1","up","weekend",133
"1674","17","B1","up","weekend",180
"1675","18","B1","up","weekend",146
"1676","19","B1","up","weekend",104
"1677","20","B1","up","weekend",66
"1678","21","B1","up","weekend",83
"1679","22","B1","up","weekend",21
"1680","23","B1","up","weekend",14
"1681","0","B3","up","weekend",3
"1682","1","B3","up","weekend",2
"1683","2","B3","up","weekend",0
"1684","3","B3","up","weekend",0
"1685","4","B3","up","weekend",4
"1686","5","B3","up","weekend",4
"1687","6","B3","up","weekend",26
"1688","7","B3","up","weekend",57
"1689","8","B3","up","weekend",75
"1690","9","B3","up","weekend",47
"1691","10","B3","up","weekend",44
"1692","11","B3","up","weekend",42
"1693","12","B3","up","weekend",38
"1694","13","B3","up","weekend",27
"1695","14","B3","up","weekend",32
"1696","15","B3","up","weekend",27
"1697","16","B3","up","weekend",29
"1698","17","B3","up","weekend",24
"1699","18","B3","up","weekend",24
"1700","19","B3","up","weekend",13
"1701","20","B3","up","weekend",20
"1702","21","B3","up","weekend",6
"1703","22","B3","up","weekend",7
"1704","23","B3","up","weekend",1
"1705","0","B4","up","weekend",4
"1706","1","B4","up","weekend",1
"1707","2","B4","up","weekend",2
"1708","3","B4","up","weekend",3
"1709","4","B4","up","weekend",0
"1710","5","B4","up","weekend",3
"1711","6","B4","up","weekend",15
"1712","7","B4","up","weekend",41
"1713","8","B4","up","weekend",60
"1714","9","B4","up","weekend",47
"1715","10","B4","up","weekend",29
"1716","11","B4","up","weekend",45
"1717","12","B4","up","weekend",53
"1718","13","B4","up","weekend",44
"1719","14","B4","up","weekend",28
"1720","15","B4","up","weekend",22
"1721","16","B4","up","weekend",42
"1722","17","B4","up","weekend",51
"1723","18","B4","up","weekend",17
"1724","19","B4","up","weekend",16
"1725","20","B4","up","weekend",13
"1726","21","B4","up","weekend",10
"1727","22","B4","up","weekend",2
"1728","23","B4","up","weekend",6
